Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Timestamp,VWAP_Proxy,trailing_pe,forwardPE,Adj Close
2019-07-01 00:00:00-04:00,102.21751425453189,106.03770330275042,96.5607044791976,100.05029296875,85975300.0,0.0,0.0,LLY,2019-07-01 00:00:00-04:00,85.21824236927648,44.44483,24.288536,
2019-08-01 00:00:00-04:00,100.11458379269656,106.65298164195251,98.66365307572023,103.74192810058594,75919500.0,0.645,0.0,LLY,2019-08-01 00:00:00-04:00,85.50516216494808,44.44483,24.288536,
2019-09-01 00:00:00-04:00,103.92640909467,108.2574479112277,98.25635326368959,103.270751953125,70435500.0,0.0,0.0,LLY,2019-09-01 00:00:00-04:00,85.76677268038989,44.44483,24.288536,
2019-10-01 00:00:00-04:00,103.37235416762617,105.89340186343082,93.60212303915722,105.22850799560547,73066600.0,0.0,0.0,LLY,2019-10-01 00:00:00-04:00,86.00473903664741,44.44483,24.288536,
2019-11-01 00:00:00-04:00,105.33931645729461,109.39331431992886,102.05179379213133,108.36827087402344,60538300.0,0.645,0.0,LLY,2019-11-01 00:00:00-04:00,86.25850342336342,44.44483,24.288536,
2019-12-01 00:00:00-05:00,109.14942517735113,127.24193053471593,107.6633894496156,122.06865692138672,71259800.0,0.0,0.0,LLY,2019-12-01 00:00:00-05:00,86.72636232422308,44.44483,24.288536,
2020-01-01 00:00:00-05:00,122.3845102336611,133.4833527348753,120.95419084825522,129.69395446777344,76636200.0,0.0,0.0,LLY,2020-01-01 00:00:00-05:00,87.35186546336188,44.44483,24.288536,
2020-02-01 00:00:00-05:00,130.52051675533824,137.33770969154787,112.85525088967346,117.14617919921875,73120500.0,0.74,0.0,LLY,2020-02-01 00:00:00-05:00,87.85156843048789,44.44483,24.288536,
2020-03-01 00:00:00-05:00,119.25648303053507,134.43662003745618,109.2857667595154,129.5072784423828,150278300.0,0.0,0.0,LLY,2020-03-01 00:00:00-05:00,88.89098435935315,44.44483,24.288536,
2020-04-01 00:00:00-04:00,125.1006935032824,153.94853429206887,124.14843050431841,144.36993408203125,79568600.0,0.0,0.0,LLY,2020-04-01 00:00:00-04:00,89.66115827548863,44.44483,24.288536,
2020-05-01 00:00:00-04:00,143.51102617013294,151.58654978834815,134.0817897094913,142.7921600341797,65390700.0,0.74,0.0,LLY,2020-05-01 00:00:00-04:00,90.30126062834346,44.44483,24.288536,
2020-06-01 00:00:00-04:00,144.89012482502616,157.04636723337975,131.0173588037767,153.9979248046875,98004400.0,0.0,0.0,LLY,2020-06-01 00:00:00-04:00,91.31263042488655,44.44483,24.288536,
2020-07-01 00:00:00-04:00,154.1292658211631,160.16048543033818,139.51549916659633,140.9693603515625,61880700.0,0.0,0.0,LLY,2020-07-01 00:00:00-04:00,91.92772761627535,44.44483,24.288536,
2020-08-01 00:00:00-04:00,143.32370025867024,147.72283959570842,137.86463632817384,139.18719482421875,52088400.0,0.74,0.0,LLY,2020-08-01 00:00:00-04:00,92.38619475544452,44.44483,24.288536,
2020-09-01 00:00:00-04:00,140.073010384231,145.62465524178356,136.72693937763222,139.51690673828125,80098900.0,0.0,0.0,LLY,2020-09-01 00:00:00-04:00,93.06135811530915,44.44483,24.288536,
2020-10-01 00:00:00-04:00,139.80912089342638,148.12244471013622,121.78748214319391,122.9656753540039,87150100.0,0.0,0.0,LLY,2020-10-01 00:00:00-04:00,93.62983913634747,44.44483,24.288536,
2020-11-01 00:00:00-04:00,124.92620272005999,143.24946972544373,122.52269956557913,137.28309631347656,90577000.0,0.74,0.0,LLY,2020-11-01 00:00:00-04:00,94.25496684989162,44.44483,24.288536,
2020-12-01 00:00:00-05:00,138.97372591217643,164.75240088398414,135.60099350559238,159.9585723876953,81389500.0,0.0,0.0,LLY,2020-12-01 00:00:00-05:00,95.06022200743054,44.44483,24.288536,
2016-01-01 00:00:00-05:00,52.764475523399256,53.1775158002349,46.63050460165124,48.06690216064453,56484331.0,0.0,0.0,NVS,2016-01-01 00:00:00-05:00,49.2916408541769,23.363636,16.635199,
2016-02-01 00:00:00-05:00,47.666195091501486,47.83264471859951,43.54810870149638,43.83785629272461,57129268.0,2.47491,0.0,NVS,2016-02-01 00:00:00-05:00,47.17028127795534,23.363636,16.635199,
2016-03-01 00:00:00-05:00,46.192808359862184,47.95418092497932,45.54590414505886,46.39776611328125,55477588.0,0.0,0.0,NVS,2016-03-01 00:00:00-05:00,46.9938775609202,23.363636,16.635199,
2016-04-01 00:00:00-04:00,44.77729814599782,49.56183113677762,44.770895773215194,48.65872573852539,55022593.0,0.0,0.0,NVS,2016-04-01 00:00:00-04:00,47.15835577964635,23.363636,16.635199,
2016-05-01 00:00:00-04:00,48.95976211615996,51.483333403213415,46.41698370884398,50.92609786987305,48377819.0,0.0,0.0,NVS,2016-05-01 00:00:00-04:00,47.59340548024124,23.363636,16.635199,
2016-06-01 00:00:00-04:00,51.105438928158804,52.89243200714835,48.216790356351034,52.847599029541016,48497452.0,0.0,0.0,NVS,2016-06-01 00:00:00-04:00,48.156287464854415,23.363636,16.635199,
2016-07-01 00:00:00-04:00,52.847598054650526,53.53293017470929,51.78436773169788,53.327972412109375,28823265.0,0.0,0.0,NVS,2016-07-01 00:00:00-04:00,48.545648982112716,23.363636,16.635199,
2016-08-01 00:00:00-04:00,52.84759481604432,53.456065692788556,49.741173070817496,50.452125549316406,28214378.0,0.0,0.0,NVS,2016-08-01 00:00:00-04:00,48.74498708518203,23.363636,16.635199,
2016-09-01 00:00:00-04:00,50.029392894009796,52.67465825888722,49.779602177434256,50.57381820678711,37938420.0,0.0,0.0,NVS,2016-09-01 00:00:00-04:00,48.951510927274114,23.363636,16.635199,
2016-10-01 00:00:00-04:00,50.56101897024329,50.78519478922728,45.44343028206707,45.48826599121094,70320834.0,0.0,0.0,NVS,2016-10-01 00:00:00-04:00,48.703862911409196,23.363636,16.635199,
2016-11-01 00:00:00-04:00,45.48826155069437,47.723606240810014,43.092794797023686,44.040733337402344,83633599.0,0.0,0.0,NVS,2016-11-01 00:00:00-04:00,48.15334630616883,23.363636,16.635199,
2016-12-01 00:00:00-05:00,43.70767425835651,46.98702859833359,42.86861968932643,46.653968811035156,66897392.0,0.0,0.0,NVS,2016-12-01 00:00:00-05:00,47.874949981954394,23.363636,16.635199,
2017-01-01 00:00:00-05:00,46.68598769529727,47.678759030923615,44.533909710264986,47.345699310302734,95438647.0,0.0,0.0,NVS,2017-01-01 00:00:00-05:00,47.69828146280665,23.363636,16.635199,
2017-02-01 00:00:00-05:00,46.82690274356699,50.29841275507555,46.57711199886039,50.06782913208008,64258050.0,0.0,0.0,NVS,2017-02-01 00:00:00-05:00,47.80177318998071,23.363636,16.635199,
2017-03-01 00:00:00-05:00,48.30004422678982,48.78682086912741,47.14714270733361,47.56987380981445,69844190.0,2.460573,0.0,NVS,2017-03-01 00:00:00-05:00,47.80442063228683,23.363636,16.635199,
2017-04-01 00:00:00-04:00,49.42127097911187,51.452555037980765,48.23967159910788,51.1339225769043,46342347.0,0.0,0.0,NVS,2017-04-01 00:00:00-04:00,47.929883738530975,23.363636,16.635199,
2017-05-01 00:00:00-04:00,51.10737031643003,54.49284380853083,51.047622843146065,54.280418395996094,66014414.0,0.0,0.0,NVS,2017-05-01 00:00:00-04:00,48.290319941001286,23.363636,16.635199,
2017-06-01 00:00:00-04:00,54.287056968747564,57.68580688964678,52.89967334029255,55.40890884399414,48794979.0,0.0,0.0,NVS,2017-06-01 00:00:00-04:00,48.62469388774697,23.363636,16.635199,
2017-07-01 00:00:00-04:00,55.422179848466456,56.84938744411005,54.05471406526798,56.557308197021484,35841010.0,0.0,0.0,NVS,2017-07-01 00:00:00-04:00,48.867232788755075,23.363636,16.635199,
2017-08-01 00:00:00-04:00,56.729911366108155,56.84275953885747,54.8380286494969,55.95323944091797,36796303.0,0.0,0.0,NVS,2017-08-01 00:00:00-04:00,49.101720254362355,23.363636,16.635199,
2017-09-01 00:00:00-04:00,55.92668240171523,57.460102786018304,55.37571816411457,56.988792419433594,39093924.0,0.0,0.0,NVS,2017-09-01 00:00:00-04:00,49.35931103072294,23.363636,16.635199,
2017-10-01 00:00:00-04:00,57.32734303699334,57.665887534636575,53.50374807221739,54.81810760498047,55264430.0,0.0,0.0,NVS,2017-10-01 00:00:00-04:00,49.635513378028904,23.363636,16.635199,
2017-11-01 00:00:00-04:00,54.9641540437005,57.11492177480857,54.22731187428699,56.95560836791992,34216448.0,0.0,0.0,NVS,2017-11-01 00:00:00-04:00,49.8155111439427,23.363636,16.635199,
2017-12-01 00:00:00-05:00,56.809559389416215,57.1945747523158,54.78491665253369,55.73417282104492,21417267.0,0.0,0.0,NVS,2017-12-01 00:00:00-05:00,49.91982808624908,23.363636,16.635199,
2018-01-01 00:00:00-05:00,55.83375940703964,62.525047195897045,55.780653051252294,59.78347396850586,34333292.0,0.0,0.0,NVS,2018-01-01 00:00:00-05:00,50.17224083790185,23.363636,16.635199,
2018-02-01 00:00:00-05:00,59.717096105175415,60.17512994143851,54.10783058702236,55.329254150390625,38997168.0,0.0,0.0,NVS,2018-02-01 00:00:00-05:00,50.35979588866604,23.363636,16.635199,
2018-03-01 00:00:00-05:00,55.130102561953564,56.06608780096684,52.13628028179883,53.669700622558594,40006477.0,2.667563,0.0,NVS,2018-03-01 00:00:00-05:00,50.465353835703766,23.363636,16.635199,
2018-04-01 00:00:00-04:00,55.400680839631775,56.714994877001374,52.11145654459969,52.77205276489258,44376621.0,0.0,0.0,NVS,2018-04-01 00:00:00-04:00,50.5725501814686,23.363636,16.635199,
2018-05-01 00:00:00-04:00,52.558732055044224,54.06572334102723,50.996695968928215,51.27882766723633,35920469.0,0.0,0.0,NVS,2018-05-01 00:00:00-04:00,50.61089456460182,23.363636,16.635199,
2018-06-01 00:00:00-04:00,51.815566769035605,52.53121363346454,49.7511963070703,51.980712890625,43054052.0,0.0,0.0,NVS,2018-06-01 00:00:00-04:00,50.63435397427138,23.363636,16.635199,
2018-07-01 00:00:00-04:00,51.01046014725884,58.146281933741484,50.927890015136214,57.73341369628906,49717244.0,0.0,0.0,NVS,2018-07-01 00:00:00-04:00,50.79510687426771,23.363636,16.635199,
2018-08-01 00:00:00-04:00,57.53385721468122,58.11876168854673,55.799790720050254,57.1209831237793,37443251.0,0.0,0.0,NVS,2018-08-01 00:00:00-04:00,50.94302724451723,23.363636,16.635199,
2018-09-01 00:00:00-04:00,56.59800944271096,59.70144069287597,55.85483722816336,59.28856658935547,36954666.0,0.0,0.0,NVS,2018-09-01 00:00:00-04:00,51.11137285952728,23.363636,16.635199,
2018-10-01 00:00:00-04:00,59.48812630981563,60.63728844299988,56.212664451108715,60.18313217163086,77417254.0,0.0,0.0,NVS,2018-10-01 00:00:00-04:00,51.473600013775986,23.363636,16.635199,
2018-11-01 00:00:00-04:00,60.472137443974,63.10764389433976,59.34361647155977,62.98377990722656,66755215.0,0.0,0.0,NVS,2018-11-01 00:00:00-04:00,51.86680552630058,23.363636,16.635199,
2018-12-01 00:00:00-05:00,63.20397643975518,63.575562540665125,56.47415034572957,59.04772186279297,56049984.0,0.0,0.0,NVS,2018-12-01 00:00:00-05:00,52.10919237924567,23.363636,16.635199,
2019-01-01 00:00:00-05:00,58.07747619180382,61.38734160547318,57.56826342403317,60.22441101074219,51576274.0,0.0,0.0,NVS,2019-01-01 00:00:00-05:00,52.32010803243053,23.363636,16.635199,
2019-02-01 00:00:00-05:00,59.99044807250956,63.21085890240531,59.907872083781044,62.77734375,36296896.0,0.0,0.0,NVS,2019-02-01 00:00:00-05:00,52.50446067767334,23.363636,16.635199,
2019-03-01 00:00:00-05:00,62.8736809939156,66.27300670661458,61.07080693277097,66.15602111816406,51187573.0,2.567204,0.0,NVS,2019-03-01 00:00:00-05:00,52.819306197745114,23.363636,16.635199,
2019-04-01 00:00:00-04:00,68.41760278141248,68.41760278141248,59.435807738397195,65.19149780273438,80900452.0,0.0,1.116,NVS,2019-04-01 00:00:00-04:00,53.27851016118686,23.363636,16.635199,
2019-05-01 00:00:00-04:00,65.08842709937224,70.11474736373188,63.43941309129234,67.8949203491211,43001500.0,0.0,0.0,NVS,2019-05-01 00:00:00-04:00,53.56609216463987,23.363636,16.635199,
2019-06-01 00:00:00-04:00,69.17924648127209,74.24520261202636,68.95726499957108,72.39006042480469,35241300.0,0.0,0.0,NVS,2019-06-01 00:00:00-04:00,53.87179892982508,23.363636,16.635199,
2019-07-01 00:00:00-04:00,72.79438732462808,75.31547395800617,69.78969558510998,72.60411834716797,47114100.0,0.0,0.0,NVS,2019-07-01 00:00:00-04:00,54.28030566946396,23.363636,16.635199,
2019-08-01 00:00:00-04:00,72.69926119288404,73.39692430036166,68.7670007680329,71.438720703125,41576000.0,0.0,0.0,NVS,2019-08-01 00:00:00-04:00,54.600356206253586,23.363636,16.635199,
2019-09-01 00:00:00-04:00,70.45565076774483,71.51006287643465,67.67294032483552,68.89384460449219,34916000.0,0.0,0.0,NVS,2019-09-01 00:00:00-04:00,54.831129545090164,23.363636,16.635199,
2019-10-01 00:00:00-04:00,68.48952371553625,70.17817400414219,66.57096227145092,69.32196044921875,41987300.0,0.0,0.0,NVS,2019-10-01 00:00:00-04:00,55.08691926454375,23.363636,16.635199,
2019-11-01 00:00:00-04:00,69.38537885051112,73.28593277371064,68.81457183475416,73.17494201660156,31211100.0,0.0,0.0,NVS,2019-11-01 00:00:00-04:00,55.31254751858634,23.363636,16.635199,
2019-12-01 00:00:00-05:00,72.69132638437024,75.83872137615136,71.61312542878423,75.06970977783203,30991500.0,0.0,0.0,NVS,2019-12-01 00:00:00-05:00,55.56265404289882,23.363636,16.635199,
2020-01-01 00:00:00-05:00,75.06971283387828,76.72665042880962,73.69817569312244,74.92700958251953,39883100.0,0.0,0.0,NVS,2020-01-01 00:00:00-05:00,55.89074970273418,23.363636,16.635199,
2020-02-01 00:00:00-05:00,74.79223984884273,79.15261015981143,65.84159411504461,66.56303405761719,50448700.0,0.0,0.0,NVS,2020-02-01 00:00:00-05:00,56.194758478064124,23.363636,16.635199,
2020-03-01 00:00:00-05:00,67.86321763057529,69.66286478840702,54.84553154300291,65.36591339111328,83517400.0,3.042,0.0,NVS,2020-03-01 00:00:00-05:00,56.43079704333472,23.363636,16.635199,
2020-04-01 00:00:00-04:00,66.554895681438,75.05808109784842,66.07016970367214,69.61111450195312,48037000.0,0.0,0.0,NVS,2020-04-01 00:00:00-04:00,56.69013646590009,23.363636,16.635199,
2020-05-01 00:00:00-04:00,69.01137340881573,71.96078504941634,67.94333774170313,71.82933807373047,35386300.0,0.0,0.0,NVS,2020-05-01 00:00:00-04:00,56.87955471744489,23.363636,16.635199,
2020-06-01 00:00:00-04:00,71.57464756388191,75.12380327881618,68.51842892390393,71.75538635253906,40688000.0,0.0,0.0,NVS,2020-06-01 00:00:00-04:00,57.109923579485674,23.363636,16.635199,
2020-07-01 00:00:00-04:00,71.86220651001945,73.14384438753507,67.00676009737036,67.48326873779297,34184900.0,0.0,0.0,NVS,2020-07-01 00:00:00-04:00,57.2649014696865,23.363636,16.635199,
2020-08-01 00:00:00-04:00,68.91277916586904,72.4865872225871,67.45861378935558,70.70378875732422,34247300.0,0.0,0.0,NVS,2020-08-01 00:00:00-04:00,57.42896362948092,23.363636,16.635199,
2020-09-01 00:00:00-04:00,72.20725386929398,75.80570165426019,70.19442473231307,71.44319915771484,42228200.0,0.0,0.0,NVS,2020-09-01 00:00:00-04:00,57.66045475517554,23.363636,16.635199,
2020-10-01 00:00:00-04:00,72.54409701594581,73.04525151116357,63.29328547416525,64.14771270751953,36910400.0,0.0,0.0,NVS,2020-10-01 00:00:00-04:00,57.78206539780723,23.363636,16.635199,
2020-11-01 00:00:00-04:00,65.07607542250466,74.70480528244265,64.5831383387199,74.62265014648438,42865200.0,0.0,0.0,NVS,2020-11-01 00:00:00-04:00,57.987192914219804,23.363636,16.635199,
2020-12-01 00:00:00-05:00,73.36564887803202,78.08142327268564,71.81289381798712,77.58026885986328,40060600.0,0.0,0.0,NVS,2020-12-01 00:00:00-05:00,58.23655859865056,23.363636,16.635199,
2016-01-01 00:00:00-05:00,36.433978722820406,37.45673430024492,34.3114052316516,35.49528121948242,267179950.0,0.0,0.0,MRK,2016-01-01 00:00:00-05:00,35.75447358379298,16.67857,12.425767,
2016-02-01 00:00:00-05:00,35.2991517200901,35.817536660305706,33.60389445104097,35.173057556152344,247853154.0,0.0,0.0,MRK,2016-02-01 00:00:00-05:00,35.32634367028912,16.67857,12.425767,
2016-03-01 00:00:00-05:00,35.29915356895122,37.54781940769223,35.088998485072125,37.06446075439453,217840737.0,0.438931,0.0,MRK,2016-03-01 00:00:00-05:00,35.695146194918216,16.67857,12.425767,
2016-04-01 00:00:00-04:00,37.09899090074846,40.56156251847363,37.05659274492809,38.75254440307617,191296995.0,0.0,0.0,MRK,2016-04-01 00:00:00-04:00,36.33580788268294,16.67857,12.425767,
2016-05-01 00:00:00-04:00,38.75961442724962,40.16584165187703,37.494715336865006,39.755985260009766,178699092.0,0.0,0.0,MRK,2016-05-01 00:00:00-04:00,36.78998711703473,16.67857,12.425767,
2016-06-01 00:00:00-04:00,39.71356866869534,40.89367089578264,38.936257228565836,40.70994186401367,228322311.0,0.438931,0.0,MRK,2016-06-01 00:00:00-04:00,37.37142506283233,16.67857,12.425767,
2016-07-01 00:00:00-04:00,40.992407656793496,42.70932945841941,40.906919145423636,41.790313720703125,169526158.0,0.0,0.0,MRK,2016-07-01 00:00:00-04:00,37.87193876651626,16.67857,12.425767,
2016-08-01 00:00:00-04:00,41.91142776407481,45.594619888383235,40.73594352159828,44.73259735107422,270981149.0,0.0,0.0,MRK,2016-08-01 00:00:00-04:00,38.76146157148851,16.67857,12.425767,
2016-09-01 00:00:00-04:00,44.66847696503306,45.23128681879338,43.54286010561069,44.461875915527344,209323011.0,0.438931,0.0,MRK,2016-09-01 00:00:00-04:00,39.358521563101874,16.67857,12.425767,
2016-10-01 00:00:00-04:00,44.6515603658736,46.54613070827361,41.8886463590756,42.13982009887695,250547456.0,0.0,0.0,MRK,2016-10-01 00:00:00-04:00,39.82629399406762,16.67857,12.425767,
2016-11-01 00:00:00-04:00,42.340767197734685,46.976720527307776,41.83124144536121,43.91239929199219,240258926.0,0.0,0.0,MRK,2016-11-01 00:00:00-04:00,40.255312839298576,16.67857,12.425767,
2016-12-01 00:00:00-05:00,43.99134050279309,45.23285876694701,42.02500793710034,42.247474670410156,217747260.0,0.448473,0.0,MRK,2016-12-01 00:00:00-05:00,40.49115929307074,16.67857,12.425767,
2017-01-01 00:00:00-05:00,42.77413323659935,45.73180069912061,42.701817808772944,44.8278694152832,274558396.0,0.0,0.0,MRK,2017-01-01 00:00:00-05:00,40.855121300189914,16.67857,12.425767,
2017-02-01 00:00:00-05:00,44.87849141076038,47.84339527347052,44.51692002535545,47.63368225097656,192287352.0,0.0,0.0,MRK,2017-02-01 00:00:00-05:00,41.20903530679416,16.67857,12.425767,
