target
0.2654816344402653
0.059782427774259794
0.085004957857715
0.04677277618830189
0.03750318831232691
0.08617814794049194
0.09037905981477168
0.11217946072772078
0.19494583594632642
0.06552644897698412
0.2265271891710836
0.1708665458562002
0.10424710033749585
0.12237759352114996
0.24701195502950646
0.19082446096000383
0.06476827790591644
0.01014925828620572
0.02022653777865946
0.08918249003504808
0.04079780781136244
0.04617828688102543
0.04559040743347076
0.03602192808593907
0.16328189767392565
0.22392858777727398
0.10768523708616107
0.3063434640206556
0.7552631999977413
0.49175407727936027
0.35678389768329977
0.12228966869618163
0.4239130445025717
0.04802748087007824
0.02592590074316825
0.3176895311520127
0.03439150185351525
0.045385734922549936
0.00506510103979485
0.1636363636363637
0.0220712462734447
0.4305554589739591
0.0436892799365205
0.9171597040449615
0.46604937840082206
0.13294798643797956
0.02828054249827283
0.41144116448563073
0.0018692016934760414
0.6792453466763773
0.2528089526445778
0.1654134603775672
0.21882348902085247
0.33011580239315186
0.040345851224746654
0.339712893825586
0.21105071845625
0.09184847155351572
0.1024691215576774
0.2161254467211119
0.5142857687813895
0.11942103419706496
0.12465751551549753
0.08189878396326744
0.10129866912888041
0.05491331072996597
0.018348606461624728
0.12257284671559887
0.01729728080130921
0.0031880694428960688
0.26366123769335115
0.04823743200094055
0.2514620217337352
0.13504825438657986
0.09442375628990762
0.13300491338006604
0.15805169843605948
0.051948000768794245
0.06425697932395047
0.028301861329449007
0.1747572354832594
0.07565339644812064
0.08630951515096896
0.1205211379819987
0.014266306680533858
0.27291522919928557
0.23412324382685723
0.14478532029533708
0.10610930109471184
0.05995203727242748
0.17721516695222816
0.20430107113391305
0.20535715901273854
0.03466395604122596
0.17736667160280495
0.14021163370403644
0.6316680990622903
0.2666666374352693
0.112852629667193
0.09476113910743722
0.12595740784990017
0.038548699384256535
0.2004859915316497
0.1747720529941461
0.14184392426168657
0.17768597239704065
0.15577892487598344
0.22202166562146952
0.1004431063891319
0.03284069035370196
0.31325300685690416
0.1228070065365382
0.20000004768371582
0.1548311874366346
0.22076613310255444
0.04398443401187535
0.03260866466677248
0.29824559055280153
0.20499998331069946
0.021223479580059434
0.2895408082584302
0.005385948302806476
0.05555557599610572
0.020467885994093882
0.08656715525633274
0.031249970896168877
0.1411289927180429
0.15492964525556008
0.06122449103716454
0.04891306073149537
0.11428574153355187
0.3204747656918341
0.1890448854872837
0.11569103067184328
0.2057291613309643
0.14098363064912312
0.4160306107629068
0.14503821795390248
0.02833334604899096
0.21393843684589453
0.4221767490335623
0.10106172489117682
0.30664917067882924
0.014836781606593186
0.2921686891911427
0.05957441368810834
0.07605633367694709
0.4057591569119451
0.05286349118323885
0.10823747185678656
0.11707842142425673
0.045012208075022375
0.23039518174770635
0.3886256031274492
0.007751930820906638
0.12365585919101374
0.05263164499129891
0.11818181128541316
0.10890156501019643
0.8448460033849865
0.18548387982825076
0.22758622900909464
0.4330357252144995
0.03149603342816265
0.004392417297725437
0.17346939272008688
0.03880075204030797
0.1298784438443037
0.3137254773630904
0.04357140404837467
0.10495053263180676
0.11725668408071765
0.09306935629252233
0.8593750067908938
0.5994397831125513
0.2587412715663576
0.19718316835298855
0.20588236119095404
0.018518500530834592
0.17977524628438712
0.14285712663819117
0.1055555239135828
0.04855641615694517
0.4092615863077669
0.11228808401062906
0.13187775144415026
0.06639847373725694
0.8179245398026758
0.015625058983760765
0.32275129899022537
0.07812499883584678
0.11734694622298747
0.27397260646804544
0.10062898268668796
0.10485435958317213
0.20913884802345128
0.0222222010294596
0.5421965071924687
0.1313131252316453
0.22529072165005615
0.45859865308693215
0.04148472934181058
0.12159327589628144
0.032846683889073414
0.19245281966397199
0.2242989519275751
0.2050113927690742
0.29656153790910844
0.09834259565393211
0.4353932520308107
0.2238806218004019
0.006410326948300238
